,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
NACA.1,1.49183790742186e-60,-0.313675847154046,0.991,0.982,2.13407412656698e-56,other,NACA
PPP1R15A,5.9019827954006e-60,-0.454129119905467,0.883,0.892,8.44278638882056e-56,other,PPP1R15A
BTG1,6.57130242688446e-60,-0.550948461379165,0.826,0.881,9.40024812165821e-56,other,BTG1
RPL35A.2,1.23931191738478e-59,-0.33159007838445,0.994,0.992,1.77283569781893e-55,other,RPL35A
TSPAN7.4,1.63338043586745e-59,-1.11606845029747,0.353,0.587,2.33655071350839e-55,other,TSPAN7
COL4A1.3,5.00065599814524e-59,0.500159736482622,0.982,0.73,7.15343840534676e-55,other,COL4A1
RPS27A.1,1.06514866775917e-58,-0.268821937164099,0.997,0.997,1.52369516922949e-54,other,RPS27A
UBC,1.62494678646074e-58,-0.338880942981282,0.994,0.986,2.32448637803209e-54,other,UBC
RPL19.1,5.14091814196239e-58,-0.25222828876008,1,0.997,7.3540834020772e-54,other,RPL19
APLN.4,8.47469710823359e-58,0.989470541048714,0.458,0.105,1.21230542133281e-53,other,APLN
RPS28.1,9.6075525814355e-58,-0.317039857546718,1,0.996,1.37436039677435e-53,other,RPS28
RPS12.1,1.16142586008227e-57,-0.268722691142235,1,0.998,1.66141969284768e-53,other,RPS12
DEPDC1B,3.34612811909894e-57,0.449440983349706,0.165,0.004,4.78663627437103e-53,other,DEPDC1B
CDC25C,3.50251869310582e-57,0.35332469665958,0.123,0.001,5.01035299048787e-53,other,CDC25C
SERPING1.3,1.08484796343136e-56,-1.13216486896882,0.299,0.576,1.55187501168857e-52,other,SERPING1
DUT,1.38006267893588e-56,0.706256202529608,0.877,0.622,1.97417966221777e-52,other,DUT
RPS14.1,1.63767975587087e-56,-0.281845211585938,1,0.995,2.34270089077328e-52,other,RPS14
RPL13.1,1.81075661692349e-56,-0.258736963417033,0.997,0.999,2.59028734050905e-52,other,RPL13
SERTAD1.2,1.89732648101727e-56,-0.756133847210064,0.593,0.727,2.71412553109521e-52,other,SERTAD1
CLU.3,7.73112988486537e-56,-1.63213237849091,0.213,0.497,1.10593813002999e-51,other,CLU
NCAPD3,8.19618493726235e-56,0.741062071484437,0.338,0.051,1.17246425527538e-51,other,NCAPD3
RNASEH2A,1.49445601606545e-55,0.855353898450556,0.512,0.137,2.13781933098163e-51,other,RNASEH2A
ATAD5,2.09939941334937e-55,0.565645957418216,0.222,0.016,3.00319086079628e-51,other,ATAD5
RPL32.1,1.08843023212719e-54,-0.266021126074135,1,0.998,1.55699944705795e-50,other,RPL32
COX8A,2.21528672662425e-54,0.523364487576968,0.97,0.749,3.16896766243598e-50,other,COX8A
RND1.4,2.6854253678663e-54,-1.13889186163046,0.326,0.569,3.84150098873274e-50,other,RND1
COL4A2.3,5.41416204094103e-54,0.425545792794355,0.985,0.768,7.74495879956615e-50,other,COL4A2
LGALS3.2,1.52085607567106e-53,-0.694704763255109,0.656,0.773,2.17558461624745e-49,other,LGALS3
OIP5,1.82510967210424e-53,0.445109812806647,0.147,0.003,2.61081938594512e-49,other,OIP5
TGFBR2.2,2.84974119201536e-53,-0.652123786870188,0.71,0.776,4.07655477517797e-49,other,TGFBR2
HLA-DRB5.4,3.01075049657146e-53,-1.1443654464327,0.395,0.624,4.30687858534547e-49,other,HLA-DRB5
FANCD2,3.27886478530781e-53,0.482763649985505,0.186,0.009,4.69041607538282e-49,other,FANCD2
RPL26.1,6.53350612228751e-53,-0.275587175264646,1,0.995,9.34618050793229e-49,other,RPL26
RAD54L,6.57407764960136e-53,0.431568756480615,0.141,0.003,9.40421807775474e-49,other,RAD54L
RPL39L,8.22931448295518e-53,0.614421805329568,0.234,0.019,1.17720343678674e-48,other,RPL39L
NRGN.3,1.21631183516139e-52,0.746426350012382,0.494,0.138,1.73993408019836e-48,other,NRGN
SOCS3.3,1.72628694911467e-52,-0.670462906338687,0.799,0.843,2.46945348070853e-48,other,SOCS3
AURKA,1.78990368220642e-52,0.563079952331286,0.171,0.007,2.56045721739629e-48,other,AURKA
LSM4,4.57193492238759e-52,0.776554443623361,0.781,0.37,6.54015290647545e-48,other,LSM4
ACOT7.3,1.0362416644672e-51,0.76510472350653,0.644,0.239,1.48234370102033e-47,other,ACOT7
DNMT1.2,1.89391596143098e-51,0.843291008868398,0.71,0.302,2.70924678282701e-47,other,DNMT1
MCM2,1.91703286948779e-51,0.578346694738445,0.219,0.017,2.74231551980229e-47,other,MCM2
BCAM.3,2.05187896744353e-51,-0.525152846471256,0.808,0.849,2.93521286292797e-47,other,BCAM
TUBB.2,2.36042771584995e-51,0.474846551777021,0.982,0.837,3.37659184752335e-47,other,TUBB
RANBP1,5.45066547683161e-51,0.698374450207595,0.874,0.542,7.79717696460762e-47,other,RANBP1
RPS8.1,5.61987338124131e-51,-0.251255857143212,1,0.998,8.03922887186569e-47,other,RPS8
FAM83D,2.03334536282276e-50,0.491149070879449,0.153,0.005,2.90870054151796e-46,other,FAM83D
TXNIP.2,2.28591978489146e-50,-1.28050131490056,0.308,0.599,3.27000825228724e-46,other,TXNIP
HLA-B,3.11553788288827e-50,-0.252300783459102,1,0.998,4.45677694147167e-46,other,HLA-B
RPS15A.1,3.44959447654183e-50,-0.255357231030927,0.997,0.996,4.93464489869309e-46,other,RPS15A
GINS1,4.92205480428997e-50,0.408850608130054,0.15,0.005,7.0409993975368e-46,other,GINS1
BTG2.3,1.01183241647306e-49,-1.03724649445178,0.356,0.592,1.44742627176471e-45,other,BTG2
EZH2,1.50539607002123e-49,0.687054689709494,0.317,0.051,2.15346907816538e-45,other,EZH2
RPS13.1,2.55038442257422e-49,-0.250997570368218,0.991,0.995,3.64832491649243e-45,other,RPS13
SOD2.3,3.74101494106243e-49,-0.920408623656596,0.5,0.61,5.35152187318981e-45,other,SOD2
MCM7,1.41975606210945e-48,0.874120919109116,0.515,0.158,2.03096104684757e-44,other,MCM7
RPL5.2,1.9988338810911e-48,-0.298840607547435,0.994,0.982,2.85933186690081e-44,other,RPL5
SDCBP.2,6.64196043263803e-48,-0.507383111406794,0.763,0.78,9.5013243988887e-44,other,SDCBP
POLQ,6.88342878713208e-48,0.327239307432804,0.114,0.001,9.84674487999244e-44,other,POLQ
ZNF367,2.38449602117716e-47,0.39143881826703,0.159,0.01,3.41102155829393e-43,other,ZNF367
RECQL4,4.71337661691584e-47,0.40127153763431,0.141,0.004,6.74248525049812e-43,other,RECQL4
DNAJA1,5.01326522493908e-47,-0.372515524334096,0.913,0.885,7.17147590427535e-43,other,DNAJA1
FANCA,6.6547942949663e-47,0.555180097952188,0.225,0.023,9.5196832389493e-43,other,FANCA
TSC22D1.2,7.65783676657459e-47,-0.557531678649223,0.808,0.855,1.0954535494585e-42,other,TSC22D1
EPAS1.3,8.53688608671371e-47,-0.415336011439789,0.877,0.866,1.2212015547044e-42,other,EPAS1
FTH1.2,1.98011034648012e-46,-0.298028238343576,0.991,0.988,2.83254785063981e-42,other,FTH1
ESPL1,2.88224922559346e-46,0.356721372739005,0.135,0.004,4.12305751721144e-42,other,ESPL1
CSE1L,1.26668191347558e-45,0.673932784206739,0.443,0.124,1.81198847722682e-41,other,CSE1L
ETS2.3,1.56166767927261e-45,-0.467001140550886,0.841,0.863,2.23396561519948e-41,other,ETS2
KLF4.2,3.10680336607841e-45,-0.948673535237552,0.482,0.69,4.44428221517517e-41,other,KLF4
EIF3E.3,5.47063999522341e-45,-0.473373729519497,0.74,0.77,7.82575051316708e-41,other,EIF3E
KPNA2,5.96793352343052e-45,0.816179190994643,0.644,0.266,8.53712890526737e-41,other,KPNA2
HLA-DQA1.4,1.04354963380437e-44,-1.46167753916859,0.063,0.359,1.49279775115716e-40,other,HLA-DQA1
PPIH,1.04777156763821e-44,0.599308078549544,0.527,0.191,1.49883722750646e-40,other,PPIH
TUBG1,1.23342652278205e-44,0.784024719045812,0.593,0.224,1.76441664083972e-40,other,TUBG1
CKLF.1,1.24268800404423e-44,0.722848605286573,0.623,0.251,1.77766518978527e-40,other,CKLF
RPL12.2,1.32213357026637e-44,-0.266609792067078,0.997,0.992,1.89131207226604e-40,other,RPL12
CRNDE.1,1.81475528973851e-44,0.706706118730776,0.461,0.134,2.59600744197093e-40,other,CRNDE
ZNF385D.4,3.27902910719609e-44,-0.570607540875762,0.479,0.511,4.69065113784401e-40,other,ZNF385D
SQSTM1,3.60600727036819e-44,-0.445846529472653,0.868,0.892,5.1583934002617e-40,other,SQSTM1
MZT2B.1,1.12852330712245e-43,0.67709346267268,0.826,0.455,1.61435259083866e-39,other,MZT2B
MAP1B.3,1.19276959177173e-43,0.677196175565152,0.805,0.422,1.70625690102946e-39,other,MAP1B
PGP,1.44353200395771e-43,0.620625994258244,0.362,0.085,2.0649725316615e-39,other,PGP
FCGRT.2,2.06762693169618e-43,-0.542685988774263,0.659,0.745,2.95774032579139e-39,other,FCGRT
CDK5RAP2,3.12125410851196e-43,0.527750843922231,0.317,0.071,4.46495400222636e-39,other,CDK5RAP2
MCAM.3,3.9608816840975e-43,0.546014726940101,0.898,0.567,5.66604124910147e-39,other,MCAM
SAT1.1,5.97521083991689e-43,-0.471815056983814,0.901,0.919,8.54753910650112e-39,other,SAT1
CBX5,7.13239179386374e-43,0.717102466732585,0.608,0.241,1.02028864611221e-38,other,CBX5
CKS2,9.67270504957544e-43,0.737618838445425,0.71,0.328,1.38368045734177e-38,other,CKS2
PLP2,1.09219973323724e-42,0.714321299314773,0.784,0.414,1.56239171839587e-38,other,PLP2
YBX3.2,1.21943218369852e-42,-0.489072021362231,0.769,0.79,1.74439773878074e-38,other,YBX3
MZT2A.2,1.30323682865683e-42,0.661711924827267,0.725,0.345,1.86428028339359e-38,other,MZT2A
CLDN5.4,2.42334474412531e-42,-0.869343116766513,0.536,0.729,3.46659465647125e-38,other,CLDN5
PKM,2.58876053827729e-42,0.412349003269796,0.958,0.794,3.70322195000567e-38,other,PKM
CAPG.1,2.62456902815325e-42,0.739332731286917,0.464,0.139,3.75444599477322e-38,other,CAPG
EGR1.3,3.22525772280716e-42,-1.03691255361372,0.422,0.659,4.61373117247564e-38,other,EGR1
TUBA1C.1,4.56310747426962e-42,0.740746798069168,0.805,0.465,6.5275252419427e-38,other,TUBA1C
CKAP5,4.76968737950554e-42,0.817877515105356,0.422,0.117,6.82303779638268e-38,other,CKAP5
SLC2A3.3,5.02605386338219e-42,-0.504998071560893,0.811,0.816,7.18977005156822e-38,other,SLC2A3
SPDL1,6.41136351839653e-42,0.511586109795009,0.24,0.035,9.17145551306624e-38,other,SPDL1
RPL6.1,6.77122417947236e-42,-0.252784408817912,0.997,0.987,9.68623618873521e-38,other,RPL6
DTL,7.40702446804649e-42,0.498341540299261,0.192,0.018,1.05957485015405e-37,other,DTL
ZWILCH,8.51620245655866e-42,0.547979181632678,0.275,0.048,1.21824276141072e-37,other,ZWILCH
SAC3D1,1.10359822245895e-41,0.626316275650919,0.305,0.058,1.57869725722753e-37,other,SAC3D1
TIMP3.3,1.13070105848195e-41,-0.963842873044629,0.422,0.613,1.61746786415843e-37,other,TIMP3
GADD45B.4,1.5484868026428e-41,-0.769422514095985,0.68,0.775,2.21511037118052e-37,other,GADD45B
HLA-DQB1.4,2.0022410920677e-41,-1.08723952751396,0.219,0.449,2.86420588220285e-37,other,HLA-DQB1
MCTP1.3,3.40745293400001e-41,-0.646311686534478,0.581,0.655,4.87436142208701e-37,other,MCTP1
POP7,5.31720273874436e-41,0.56377269596318,0.5,0.185,7.6062585177738e-37,other,POP7
BANF1,1.25973983723407e-40,0.515843520351868,0.94,0.66,1.80205783716334e-36,other,BANF1
C12orf75.1,1.26308869828718e-40,0.542366903910456,0.246,0.037,1.80684838289981e-36,other,C12orf75
ARHGAP11B,1.48155625718781e-40,0.445373481170327,0.156,0.009,2.11936622590716e-36,other,ARHGAP11B
ADIRF.3,1.96756893149139e-40,-1.01286228510752,0.371,0.535,2.81460735649843e-36,other,ADIRF
CHTF18,2.09855959674266e-40,0.519648415670334,0.213,0.025,3.00198950314038e-36,other,CHTF18
IGFBP4.4,2.18639621797096e-40,-0.394146961992282,0.955,0.963,3.12763978980746e-36,other,IGFBP4
MZT1,2.5099833171358e-40,0.666395949513638,0.518,0.185,3.59053113516276e-36,other,MZT1
PSRC1,2.54724967431961e-40,0.332006545350771,0.108,0.002,3.64384065911421e-36,other,PSRC1
CDCA7,3.03147821237274e-40,0.391434823578725,0.141,0.007,4.33652958279921e-36,other,CDCA7
TFPI.4,3.25888841913156e-40,-0.9060335586711,0.383,0.543,4.6618398835677e-36,other,TFPI
PARPBP,3.68926610342957e-40,0.449897539393872,0.177,0.015,5.27749516095601e-36,other,PARPBP
LSM5,4.1009864092894e-40,0.68672117389414,0.701,0.332,5.86646105848849e-36,other,LSM5
MASTL,4.25467256996429e-40,0.447610667486651,0.189,0.02,6.08630911133391e-36,other,MASTL
LEPROT.1,5.49414610524459e-40,-0.468217210922544,0.695,0.742,7.85937600355239e-36,other,LEPROT
POLE2,5.82175803360777e-40,0.413553112048071,0.153,0.01,8.32802486707592e-36,other,POLE2
IFITM1.3,6.219643331643e-40,-0.35600181244966,0.964,0.944,8.89719978591532e-36,other,IFITM1
RPS10.1,6.28686197014781e-40,-0.252058424008708,0.994,0.986,8.99335604829645e-36,other,RPS10
WDHD1,7.63739154899974e-40,0.41292443188039,0.183,0.019,1.09252886108441e-35,other,WDHD1
STIL,9.71668258447474e-40,0.426477359303554,0.144,0.008,1.38997144370911e-35,other,STIL
HLA-DMA.3,1.03892124352078e-39,-0.861739550677816,0.332,0.514,1.48617683885648e-35,other,HLA-DMA
CDKN2C.1,1.06928146779548e-39,0.579956307349524,0.278,0.051,1.52960713968143e-35,other,CDKN2C
WDR76,1.10908706589816e-39,0.444971064552263,0.183,0.018,1.58654904776732e-35,other,WDR76
DSN1,1.15157078911558e-39,0.504252445106157,0.257,0.046,1.64732201382983e-35,other,DSN1
COQ2.1,1.30291734971341e-39,0.685306496929485,0.368,0.091,1.86382326876503e-35,other,COQ2
ALYREF,1.62828847581724e-39,0.636141350279792,0.368,0.095,2.32926666465657e-35,other,ALYREF
SELE.3,1.95426343366925e-39,-0.27966132251843,0.638,0.543,2.79557384186386e-35,other,SELE
LIG1,2.04141615456485e-39,0.550953954112439,0.281,0.055,2.92024580910502e-35,other,LIG1
LMCD1.4,4.48229683989527e-39,-0.726499879684614,0.518,0.655,6.41192562947018e-35,other,LMCD1
PFDN5,5.45987041522947e-39,-0.280620085511939,0.958,0.944,7.81034462898576e-35,other,PFDN5
MAZ.2,5.96884900137631e-39,0.61694273362506,0.599,0.253,8.53843849646881e-35,other,MAZ
CRIP1.4,7.40697378228311e-39,0.625754544656076,0.865,0.523,1.0595675995556e-34,other,CRIP1
TCF4.1,1.22691929868691e-38,-0.270121959661579,0.952,0.915,1.75510805677163e-34,other,TCF4
MARCKS.4,1.4552299724315e-38,0.571811300192303,0.862,0.514,2.08170647556326e-34,other,MARCKS
RPL37.3,1.8596576659287e-38,-0.286210215547507,0.997,0.988,2.660240291111e-34,other,RPL37
RPL17.2,2.04387763385964e-38,-0.27760333324174,0.988,0.977,2.92376695523621e-34,other,RPL17
MCM5,3.12189937515145e-38,0.780898740808242,0.338,0.086,4.46587705615415e-34,other,MCM5
RPL9.1,3.42172866883087e-38,-0.267931927507151,0.982,0.978,4.89478286076256e-34,other,RPL9
PLK4,3.6122764947271e-38,0.326676216109662,0.123,0.005,5.16736152570712e-34,other,PLK4
TTYH3.3,5.02869675470302e-38,0.527901533416013,0.593,0.264,7.19355070760266e-34,other,TTYH3
AQP1.3,5.61457242521715e-38,-0.529420052721302,0.743,0.82,8.03164585427313e-34,other,AQP1
PLAU.3,7.79965942384317e-38,0.59598851581103,0.527,0.213,1.11574128058077e-33,other,PLAU
NNMT.4,1.0489860479115e-37,-0.468635878995687,0.722,0.728,1.5005745415374e-33,other,NNMT
C19orf48,1.1734210362702e-37,0.599181515399072,0.344,0.086,1.67857879238453e-33,other,C19orf48
NPDC1.2,1.17971139031115e-37,-0.25440915074713,0.946,0.908,1.68757714384009e-33,other,NPDC1
MLEC.3,1.38129294151941e-37,0.420180427825445,0.796,0.464,1.97593955284351e-33,other,MLEC
STOM.3,2.13915547361796e-37,-0.337336380813368,0.892,0.87,3.06006190501049e-33,other,STOM
CSRNP1.3,1.22458713589363e-36,-0.602602741977615,0.506,0.6,1.75177189789583e-32,other,CSRNP1
EVA1C.3,1.30190290719991e-36,-0.519088429200963,0.389,0.428,1.86237210874948e-32,other,EVA1C
MCL1,2.14673878165786e-36,-0.397143140083805,0.793,0.804,3.07090982716157e-32,other,MCL1
TALDO1,2.84883799815294e-36,0.55876866338323,0.847,0.521,4.07526275635778e-32,other,TALDO1
LDB2,2.85695687511403e-36,-0.544885179737113,0.611,0.691,4.08687680985062e-32,other,LDB2
RPL39.1,3.20129828221659e-36,-0.264779975761764,0.997,0.991,4.57945719271084e-32,other,RPL39
RAN,3.41279443721922e-36,0.402118171653958,0.952,0.809,4.88200244244209e-32,other,RAN
FADS2.2,3.91352301453487e-36,0.550458540354322,0.305,0.072,5.59829467229213e-32,other,FADS2
S100A3.3,3.97892496953404e-36,0.732299096929477,0.449,0.148,5.69185216891844e-32,other,S100A3
TMEM97,4.51701019574247e-36,0.457105765485027,0.237,0.044,6.4615830850096e-32,other,TMEM97
PSMC3IP,4.93274501907384e-36,0.413104014005489,0.156,0.013,7.05629174978513e-32,other,PSMC3IP
RFC4,5.11078538033411e-36,0.549667289818103,0.257,0.047,7.31097848656795e-32,other,RFC4
BOLA3,5.65672028978649e-36,0.526165029685824,0.623,0.295,8.09193837453958e-32,other,BOLA3
ZFAND5.3,9.20357374837411e-36,-0.368342005804124,0.743,0.721,1.31657122470492e-31,other,ZFAND5
CEP152,1.45165648553768e-35,0.496200048650153,0.207,0.029,2.07659460256165e-31,other,CEP152
CENPQ,1.49924459491318e-35,0.427161772624168,0.213,0.035,2.14466939302331e-31,other,CENPQ
NFKBIZ.3,1.65705825493799e-35,-0.558748237581525,0.614,0.675,2.3704218336888e-31,other,NFKBIZ
RCC2.3,1.70357443967084e-35,0.530458796707928,0.503,0.203,2.43696323594914e-31,other,RCC2
VRK1,2.77079532430724e-35,0.535636954903392,0.308,0.076,3.96362271142151e-31,other,VRK1
ZGRF1,3.08197108268166e-35,0.383484060398267,0.144,0.01,4.40875963377612e-31,other,ZGRF1
GSN.3,3.73983010226884e-35,-0.413823744371903,0.877,0.852,5.34982696129558e-31,other,GSN
DUSP1.2,6.97381927347298e-35,-0.39921782756437,0.943,0.944,9.9760484707031e-31,other,DUSP1
CEBPD.4,7.40912488219437e-35,-1.26410392697198,0.216,0.462,1.05987531439791e-30,other,CEBPD
NAGA.1,8.85349607737256e-35,0.505558320405665,0.413,0.145,1.26649261386814e-30,other,NAGA
LSM3,9.67925024019582e-35,0.586407073829836,0.751,0.414,1.38461674686001e-30,other,LSM3
CST3.3,1.05900329633783e-34,-0.309109098974656,0.979,0.967,1.51490421541127e-30,other,CST3
UBE2S,1.16295716527375e-34,0.770596348104058,0.524,0.209,1.6636102249241e-30,other,UBE2S
CDCA4,1.22538553141569e-34,0.4970326743941,0.24,0.044,1.75291400269014e-30,other,CDCA4
CNN3.4,1.57073719751794e-34,-0.436786372380022,0.763,0.809,2.24693956104941e-30,other,CNN3
EIF4A2,1.61941411044983e-34,-0.426837149757427,0.722,0.749,2.31657188499848e-30,other,EIF4A2
PLSCR1.3,1.77006555040919e-34,-0.420763288922487,0.692,0.708,2.53207876986034e-30,other,PLSCR1
CCDC18,1.93038619247027e-34,0.544153519847695,0.246,0.044,2.76141744832873e-30,other,CCDC18
IRF1.2,2.15200280118285e-34,-0.679706476771702,0.53,0.633,3.07844000709206e-30,other,IRF1
PLPP1.2,2.44707385536327e-34,-0.624161830913901,0.509,0.578,3.50053915009716e-30,other,PLPP1
SNRPF.1,2.52468709618395e-34,0.504557752404637,0.811,0.478,3.61156489109115e-30,other,SNRPF
ACYP1,3.69345576155872e-34,0.578505342764906,0.44,0.156,5.28348846690974e-30,other,ACYP1
DEK,3.80554611588462e-34,0.530736902426946,0.871,0.595,5.44383371877294e-30,other,DEK
ANP32B.2,4.63248106446292e-34,0.49901567348644,0.892,0.615,6.62676416271421e-30,other,ANP32B
THOP1,5.34994684814081e-34,0.4822957945988,0.311,0.083,7.65309896626542e-30,other,THOP1
NR4A1.1,5.47255659187636e-34,-0.429682695654058,0.769,0.754,7.82849220467913e-30,other,NR4A1
NRM,7.64421112189889e-34,0.561773021515747,0.446,0.161,1.09350440098764e-29,other,NRM
SIVA1,8.64563018126708e-34,0.602698165348333,0.817,0.542,1.23675739743026e-29,other,SIVA1
TEX30,9.07188485513583e-34,0.531894172791372,0.32,0.086,1.29773312852718e-29,other,TEX30
RANGAP1,9.46397271436739e-34,0.556555589205861,0.389,0.125,1.35382129679026e-29,other,RANGAP1
HMGN1,1.11013281076004e-33,0.453511782948226,0.925,0.685,1.58804498579224e-29,other,HMGN1
WWTR1,1.40805645584588e-33,-0.359859157162812,0.775,0.78,2.01422476008753e-29,other,WWTR1
DDX39A,1.57814358612485e-33,0.5995412411225,0.722,0.383,2.2575343999516e-29,other,DDX39A
SHC1.2,1.61135991060569e-33,-0.299702942968339,0.65,0.613,2.30505035212143e-29,other,SHC1
ZFP36L1.3,1.66042412979429e-33,-0.448420035667496,0.871,0.89,2.37523671767074e-29,other,ZFP36L1
IL33.4,1.96091392841631e-33,-1.1462363745485,0.132,0.392,2.80508737459954e-29,other,IL33
C1QTNF2,3.06215415254013e-33,0.407837554275136,0.186,0.027,4.38041151520866e-29,other,C1QTNF2
COTL1.2,3.31071624751179e-33,0.479732563107759,0.889,0.587,4.73597959206562e-29,other,COTL1
RAP1B,3.66693277809322e-33,-0.319821482353683,0.689,0.674,5.24554733906235e-29,other,RAP1B
REEP4,3.8681291759413e-33,0.682415551282829,0.35,0.096,5.53335878618403e-29,other,REEP4
NPC2.4,4.09317711759403e-33,-0.261053747412815,0.877,0.799,5.85528986671826e-29,other,NPC2
RPA1,4.12176822877063e-33,0.401141759076278,0.344,0.12,5.89618945125638e-29,other,RPA1
SRGN.2,4.41241391830447e-33,-0.287375112704195,0.826,0.753,6.31195811013454e-29,other,SRGN
GAS2L3,4.64081632163304e-33,0.494128154557396,0.195,0.027,6.63868774809606e-29,other,GAS2L3
CHAF1B,5.54318883986259e-33,0.360094003049744,0.156,0.017,7.92953163542343e-29,other,CHAF1B
GINS4,8.51372264002023e-33,0.345736944293667,0.132,0.009,1.21788802365489e-28,other,GINS4
HAPLN1.4,9.37976568099917e-33,0.884919515114225,0.371,0.109,1.34177548066693e-28,other,HAPLN1
KLF10.2,1.20505494366658e-32,-0.604939071408447,0.554,0.641,1.72383109691504e-28,other,KLF10
ECT2,1.38744745039719e-32,0.58681608789417,0.311,0.079,1.98474357779319e-28,other,ECT2
CD276.2,1.53259614097382e-32,0.600550999532685,0.563,0.248,2.19237877966305e-28,other,CD276
ITGB3BP,1.99133592333343e-32,0.543774389986942,0.332,0.096,2.84860603832847e-28,other,ITGB3BP
DDX3X.2,2.13300172016808e-32,-0.391692371244184,0.692,0.685,3.05125896070043e-28,other,DDX3X
PPA1.3,2.24830357319373e-32,-0.27050922639243,0.686,0.623,3.21619826145363e-28,other,PPA1
ARID5B.2,2.55104969478455e-32,-0.587544829387203,0.521,0.611,3.6492765883893e-28,other,ARID5B
GPSM2,5.01178315274612e-32,0.473764098322218,0.183,0.023,7.16935580000332e-28,other,GPSM2
CD55.2,5.18786755348681e-32,-0.365334370186641,0.638,0.609,7.42124453526288e-28,other,CD55
IER3.4,5.61216918100885e-32,-0.66580991908254,0.671,0.752,8.02820801343316e-28,other,IER3
